hospital_id,hospital_name,city,state,pincode,hospital_type,ownership_type,rating,beds,specialities,source_type,record_nature
HOSP03431,Shree Hyderabad Super Speciality Hospital Unit 1,Hyderabad,Telangana,319810,Diagnostic Centre,Charitable,4.6,300,"Cardiology, General Medicine, Emergency, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03432,Aarogya Bareilly Clinic,Bareilly,Uttar Pradesh,362547,Diagnostic Centre,Private,3.7,75,"General Medicine, Diagnostics, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03433,Guardian Aurangabad Hospital,Aurangabad,Maharashtra,111376,Clinic,Government,3.7,150,"General Medicine, Neurology, Pediatrics, Nephrology, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03434,Apex Patna Clinic,Patna,Bihar,600187,Super Speciality,Government,3.2,75,"Oncology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03435,Apex Dehradun Hospital Unit 2,Dehradun,Uttarakhand,714976,Super Speciality,Private,3.4,300,"Orthopedics, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03436,Guardian Ajmer MultiSpeciality Hospital,Ajmer,Rajasthan,446218,Super Speciality,Private,3.5,15,"Cardiology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03437,Sanjeevani Mysuru Clinic Unit 2,Mysuru,Karnataka,642617,Super Speciality,Private,3.6,300,"Emergency, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03438,Sunrise Gorakhpur Clinic,Gorakhpur,Uttar Pradesh,635729,Super Speciality,Private,3.5,30,"General Medicine, Nephrology, Orthopedics, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03439,Sanjeevani Pune Medical Centre,Pune,Maharashtra,488252,Clinic,Private,4.4,300,"Oncology, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03440,Care Jamshedpur Hospital,Jamshedpur,Jharkhand,206334,Clinic,Private,3.6,20,"Emergency, Diagnostics, Nephrology, Oncology, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03441,Aarogya Ludhiana Super Speciality Hospital,Ludhiana,Punjab,835224,Super Speciality,Private,4.9,500,"Emergency, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03442,City Srinagar Health Centre,Srinagar,Jammu and Kashmir,216775,Multispeciality,Private,3.4,75,"General Medicine, Diagnostics, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03443,Harmony Kurnool Super Speciality Hospital,Kurnool,Andhra Pradesh,181037,Multispeciality,Charitable,4.4,100,"Neurology, Gynaecology, Emergency, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03444,Metro Prayagraj Clinic,Prayagraj,Uttar Pradesh,699044,Diagnostic Centre,Government,3.4,150,"Nephrology, Gynaecology, Diagnostics, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03445,Veda Shimla Medical Centre,Shimla,Himachal Pradesh,296823,Multispeciality,Government,3.5,100,"Diagnostics, General Medicine, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03446,Care Bareilly MultiSpeciality Hospital,Bareilly,Uttar Pradesh,194887,Diagnostic Centre,Private,4.6,200,"Pediatrics, Cardiology, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03447,Fortune Asansol Medical Centre Unit 1,Asansol,West Bengal,671201,Super Speciality,Government,3.4,100,"Diagnostics, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03448,Guardian Davanagere Clinic,Davanagere,Karnataka,558290,Super Speciality,Trust,3.9,50,"Gynaecology, Cardiology, Pediatrics, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03449,Sanjeevani Asansol Super Speciality Hospital Unit 2,Asansol,West Bengal,496044,Super Speciality,Private,3.9,20,"Emergency, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03450,Lifeline Lucknow MultiSpeciality Hospital,Lucknow,Uttar Pradesh,670055,Diagnostic Centre,Government,4.5,20,"Diagnostics, Emergency, Nephrology, Gynaecology, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03451,Apex Panaji Super Speciality Hospital,Panaji,Goa,330402,Multispeciality,Private,3.2,30,"Gynaecology, Emergency, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03452,Lifeline Ahmedabad Super Speciality Hospital,Ahmedabad,Gujarat,750242,Diagnostic Centre,Private,3.4,15,"Nephrology, General Medicine, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03453,Aarogya Nellore Hospital,Nellore,Andhra Pradesh,507971,Super Speciality,Private,4.6,150,"Emergency, Pediatrics, Nephrology, General Medicine, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03454,Metro Bhopal Clinic,Bhopal,Madhya Pradesh,640831,Multispeciality,Trust,4.0,200,"Neurology, Gynaecology, Diagnostics, Pediatrics, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03455,Medistar Jodhpur Medical Centre,Jodhpur,Rajasthan,661406,Diagnostic Centre,Private,3.3,300,"Gynaecology, Diagnostics, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03456,Pioneer Thiruvananthapuram Clinic,Thiruvananthapuram,Kerala,678337,Multispeciality,Private,4.6,500,"Pediatrics, Nephrology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03457,Care Asansol Super Speciality Hospital Unit 1,Asansol,West Bengal,255342,Diagnostic Centre,Private,4.1,150,"General Medicine, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03458,Guardian Solapur Medical Centre Unit 2,Solapur,Maharashtra,640041,Diagnostic Centre,Private,4.8,30,"Neurology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03459,Pioneer Ludhiana Clinic,Ludhiana,Punjab,638691,Multispeciality,Private,4.5,150,"Orthopedics, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03460,Pioneer Shimla Hospital Unit 1,Shimla,Himachal Pradesh,680739,Super Speciality,Government,3.5,30,"Neurology, Oncology, General Medicine, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03461,Nova Dehradun Hospital Unit 2,Dehradun,Uttarakhand,215763,Diagnostic Centre,Government,3.5,75,"Diagnostics, Nephrology, General Medicine, Cardiology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03462,Care Bengaluru Health Centre,Bengaluru,Karnataka,757812,Multispeciality,Private,3.6,15,"Pediatrics, Diagnostics, Nephrology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03463,Pioneer Navi Mumbai Hospital,Navi Mumbai,Maharashtra,377364,Super Speciality,Charitable,4.1,50,"Oncology, Emergency, Neurology, Diagnostics, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03464,Metro Korba Clinic,Korba,Chhattisgarh,831151,Multispeciality,Private,3.6,300,"Neurology, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03465,Guardian Bhavnagar MultiSpeciality Hospital Unit 1,Bhavnagar,Gujarat,609684,Multispeciality,Private,4.3,500,"Gynaecology, General Medicine, Nephrology, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03466,Nova Nagpur Hospital Unit 2,Nagpur,Maharashtra,850336,Clinic,Private,3.5,100,"Nephrology, Cardiology, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03467,Guardian Palakkad Super Speciality Hospital,Palakkad,Kerala,459841,Diagnostic Centre,Private,4.9,20,"Nephrology, Emergency, Cardiology, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03468,Lotus Lucknow Medical Centre,Lucknow,Uttar Pradesh,611241,Multispeciality,Private,3.5,20,"Neurology, Orthopedics, Pediatrics, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03469,Veda Udaipur Health Centre,Udaipur,Rajasthan,226614,Super Speciality,Charitable,3.6,50,"Emergency, Orthopedics, Nephrology, Cardiology, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03470,Care Hyderabad MultiSpeciality Hospital Unit 2,Hyderabad,Telangana,433914,Diagnostic Centre,Private,3.4,300,"Nephrology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03471,Harmony Varanasi Super Speciality Hospital Unit 3,Varanasi,Uttar Pradesh,458183,Diagnostic Centre,Private,3.2,20,"Nephrology, Pediatrics, Neurology, Gynaecology, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03472,Lifeline Gurugram Health Centre Unit 2,Gurugram,Haryana,469604,Diagnostic Centre,Private,3.7,150,"Oncology, Diagnostics, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03473,Metro Margao MultiSpeciality Hospital,Margao,Goa,293002,Super Speciality,Government,3.9,200,"Diagnostics, General Medicine, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03474,Sunrise Solapur Medical Centre,Solapur,Maharashtra,808569,Diagnostic Centre,Private,3.7,150,"Cardiology, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03475,Harmony Itanagar Hospital,Itanagar,Arunachal Pradesh,694160,Clinic,Private,3.9,50,"Emergency, Diagnostics, Gynaecology, Cardiology, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03476,Metro Erode Medical Centre,Erode,Tamil Nadu,553764,Diagnostic Centre,Private,3.8,75,"Orthopedics, Neurology, Emergency, General Medicine, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03477,Apex Salem MultiSpeciality Hospital Unit 2,Salem,Tamil Nadu,164323,Diagnostic Centre,Private,3.7,300,"Gynaecology, Nephrology, Cardiology, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03478,Prime Rajkot Health Centre,Rajkot,Gujarat,114265,Clinic,Private,4.0,100,"General Medicine, Diagnostics, Cardiology, Nephrology, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03479,Guardian Kolhapur MultiSpeciality Hospital,Kolhapur,Maharashtra,189136,Diagnostic Centre,Government,3.3,150,"Diagnostics, General Medicine, Cardiology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03480,Care Amritsar Health Centre,Amritsar,Punjab,448769,Multispeciality,Private,3.8,500,"Oncology, Pediatrics, Gynaecology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03481,Care Warangal Hospital,Warangal,Telangana,246623,Diagnostic Centre,Charitable,4.7,150,"Pediatrics, Orthopedics, General Medicine, Oncology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03482,Sunrise Panaji Super Speciality Hospital Unit 2,Panaji,Goa,641048,Clinic,Private,4.3,500,"Gynaecology, General Medicine, Nephrology, Neurology, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03483,Sunrise Jaipur Hospital,Jaipur,Rajasthan,707217,Diagnostic Centre,Charitable,3.8,150,"General Medicine, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03484,Care Aurangabad Super Speciality Hospital Unit 2,Aurangabad,Maharashtra,628718,Diagnostic Centre,Trust,3.3,20,"Gynaecology, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03485,Aarogya Raipur Super Speciality Hospital,Raipur,Chhattisgarh,392838,Clinic,Private,4.8,150,"Orthopedics, Nephrology, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03486,Harmony Amritsar Medical Centre,Amritsar,Punjab,464872,Super Speciality,Trust,4.3,150,"Neurology, Oncology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03487,Sanjeevani Solapur Medical Centre,Solapur,Maharashtra,193396,Super Speciality,Private,4.0,75,"Neurology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03488,Sunrise Shimla Health Centre Unit 2,Shimla,Himachal Pradesh,686124,Super Speciality,Government,4.7,50,"Oncology, Diagnostics, Nephrology, Orthopedics, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03489,Sunrise Korba Hospital,Korba,Chhattisgarh,281601,Super Speciality,Government,4.3,100,"Gynaecology, General Medicine, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03490,WellCare Tiruchirappalli MultiSpeciality Hospital,Tiruchirappalli,Tamil Nadu,742392,Clinic,Private,4.3,30,"Nephrology, Pediatrics, Emergency, Oncology, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03491,Apex Junagadh Medical Centre,Junagadh,Gujarat,660818,Clinic,Government,3.7,200,"Nephrology, Pediatrics, General Medicine, Orthopedics, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03492,Lotus Ahmedabad Medical Centre,Ahmedabad,Gujarat,760491,Super Speciality,Government,4.5,75,"Orthopedics, Emergency, Gynaecology, Oncology, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03493,Lifeline Belagavi Health Centre Unit 2,Belagavi,Karnataka,132842,Multispeciality,Private,4.3,20,"Diagnostics, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03494,Nova Bhopal MultiSpeciality Hospital,Bhopal,Madhya Pradesh,717063,Super Speciality,Charitable,4.2,30,"Cardiology, Neurology, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03495,Metro Bareilly Hospital,Bareilly,Uttar Pradesh,475590,Clinic,Private,3.9,300,"General Medicine, Orthopedics, Pediatrics, Nephrology, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03496,City Bareilly Hospital Unit 2,Bareilly,Uttar Pradesh,705462,Super Speciality,Government,4.0,500,"Oncology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03497,Harmony Mathura Medical Centre,Mathura,Uttar Pradesh,477294,Super Speciality,Government,3.8,150,"Orthopedics, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03498,Prime Kolkata Medical Centre,Kolkata,West Bengal,835381,Super Speciality,Private,4.4,200,"Emergency, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03499,Guardian Visakhapatnam Super Speciality Hospital,Visakhapatnam,Andhra Pradesh,454750,Clinic,Private,4.4,500,"Gynaecology, Oncology, Nephrology, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03500,Harmony Ranchi MultiSpeciality Hospital,Ranchi,Jharkhand,273627,Multispeciality,Trust,3.6,20,"Cardiology, Diagnostics, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03501,Sunrise Anantapur Clinic,Anantapur,Andhra Pradesh,192553,Super Speciality,Government,3.4,300,"Pediatrics, Diagnostics, Nephrology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03502,Crystal Ahmedabad Health Centre,Ahmedabad,Gujarat,164368,Clinic,Trust,4.3,200,"General Medicine, Oncology, Diagnostics, Gynaecology, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03503,Veda Surat MultiSpeciality Hospital,Surat,Gujarat,811216,Multispeciality,Government,4.8,150,"Orthopedics, Nephrology, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03504,Sunrise Belagavi MultiSpeciality Hospital,Belagavi,Karnataka,113478,Clinic,Private,3.8,30,"Diagnostics, Emergency, General Medicine, Orthopedics, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03505,Fortune Srinagar Hospital,Srinagar,Jammu and Kashmir,572348,Diagnostic Centre,Private,4.9,50,"Nephrology, Oncology, Orthopedics, Emergency, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03506,Shree Ranchi Health Centre,Ranchi,Jharkhand,224124,Diagnostic Centre,Trust,3.5,500,"Oncology, Pediatrics, Emergency, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03507,Pioneer Jabalpur Health Centre,Jabalpur,Madhya Pradesh,706326,Clinic,Charitable,4.8,200,"Emergency, Orthopedics, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03508,Metro Asansol Super Speciality Hospital,Asansol,West Bengal,219744,Multispeciality,Private,4.6,100,"Diagnostics, Oncology, Orthopedics, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03509,Prime Gwalior Clinic,Gwalior,Madhya Pradesh,344757,Diagnostic Centre,Charitable,3.8,100,"Gynaecology, Cardiology, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03510,Pioneer Moradabad Medical Centre Unit 2,Moradabad,Uttar Pradesh,629154,Multispeciality,Trust,3.6,75,"Neurology, Cardiology, Diagnostics, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
